FCET_type,MY,Age,MPkgH2,MPGGE,MPDGE,MJPKM
HD Other Drayage,2021,26,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2022,26,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2022,26,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2022,26,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2022,26,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2023,26,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2023,26,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2023,26,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2023,26,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2024,26,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2024,26,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2024,26,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2024,26,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2025,26,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2025,26,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2025,26,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2025,26,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2026,26,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2026,26,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2026,26,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2026,26,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2027,26,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2027,26,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2027,26,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2027,26,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2028,26,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2028,26,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2028,26,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2028,26,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2029,26,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2029,26,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2029,26,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2029,26,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2030,26,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2030,26,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2030,26,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2030,26,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2018,27,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2018,27,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2018,27,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2018,27,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2019,27,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2019,27,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2019,27,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2019,27,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2020,27,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2020,27,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2020,27,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2020,27,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2021,27,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2021,27,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2021,27,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2021,27,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2022,27,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2022,27,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2022,27,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2022,27,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2023,27,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2023,27,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2023,27,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2023,27,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2024,27,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2024,27,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2024,27,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2024,27,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2025,27,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2025,27,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2025,27,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2025,27,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2026,27,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2026,27,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2026,27,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2026,27,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2027,27,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2027,27,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2027,27,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2027,27,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2028,27,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2028,27,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2028,27,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2028,27,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2029,27,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2029,27,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2029,27,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2029,27,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2030,27,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2030,27,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2030,27,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2030,27,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2018,28,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2018,28,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2018,28,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2018,28,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2019,28,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2019,28,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2019,28,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2019,28,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2020,28,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2020,28,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2020,28,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2020,28,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2021,28,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2021,28,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2021,28,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2021,28,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2022,28,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2022,28,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2022,28,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2022,28,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2023,28,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2023,28,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2023,28,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2023,28,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2024,28,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2024,28,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2024,28,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2024,28,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2025,28,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2025,28,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2025,28,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2025,28,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2026,28,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2026,28,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2026,28,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2026,28,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2027,28,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2027,28,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2027,28,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2027,28,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2028,28,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2028,28,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2028,28,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2028,28,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2029,28,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2029,28,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2029,28,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2029,28,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2030,28,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2030,28,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2030,28,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2030,28,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2018,29,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2018,29,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2018,29,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2018,29,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2019,29,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2019,29,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2019,29,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2019,29,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2020,29,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2020,29,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2020,29,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2020,29,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2021,29,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2021,29,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2021,29,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2021,29,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2022,29,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2022,29,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2022,29,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2022,29,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2023,29,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2023,29,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2023,29,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2023,29,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2024,29,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2024,29,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2024,29,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2024,29,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2025,29,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2025,29,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2025,29,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2025,29,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2026,29,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2026,29,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2026,29,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2026,29,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2027,29,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2027,29,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2027,29,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2027,29,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2028,29,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2028,29,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2028,29,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2028,29,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2029,29,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2029,29,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2029,29,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2029,29,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2030,29,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2030,29,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2030,29,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2030,29,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2018,30,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2018,30,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2018,30,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2018,30,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2019,30,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2019,30,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2019,30,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2019,30,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2020,30,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2020,30,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2020,30,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2020,30,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2021,30,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2021,30,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2021,30,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2021,30,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2022,30,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2022,30,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2022,30,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2022,30,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2023,30,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2023,30,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2023,30,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2023,30,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2024,30,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2024,30,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2024,30,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2024,30,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2025,30,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2025,30,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2025,30,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2025,30,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2026,30,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2026,30,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2026,30,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2026,30,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2027,30,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2027,30,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2027,30,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2027,30,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2028,30,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2028,30,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2028,30,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2028,30,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2029,30,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2029,30,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2029,30,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2029,30,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2030,30,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2030,30,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2030,30,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2030,30,15,14.720314033366046,17.001962708537782,4.968082153760755
